T [sec],t [sec],a_x [m/s2],a_y [m/s2],a_z [m/s2]
0.0009996891021728516,0.0010051727294921875,0.6276256,2.5889556,11.1403544
0.0009601116180419922,0.001970529556274414,-0.0784532,1.2552512,9.414383999999998
0.0009584426879882812,0.0029311180114746094,0.3138128,-0.3138128,10.0420096
0.0010447502136230469,0.0039789676666259766,0.0,0.0,10.277369199999999
0.0010023117065429688,0.0049839019775390625,-1.96133,3.4519407999999996,8.394492399999999
0.0009319782257080078,0.00591731071472168,-1.569064,2.7458620000000002,11.6110736
0.0009829998016357422,0.006901979446411133,-0.7060788,0.6276256,8.394492399999999
0.0010128021240234375,0.007916688919067383,-0.0784532,-2.1966896,11.76798
0.0009393692016601562,0.008858203887939453,-1.0198916,0.1569064,8.7867584
0.0009284019470214844,0.009788274765014648,2.1182364,1.8828768,10.198916
0.0009272098541259766,0.010716676712036133,0.0,0.3138128,8.7083052
0.0009274482727050781,0.011645078659057617,-1.0983448,-0.3138128,9.649743599999999
0.0009260177612304688,0.012572288513183594,1.0983448,-1.0983448,10.3558224
0.0009260177612304688,0.013499259948730469,-0.0784532,-3.2165812,11.924886399999998
0.0009241104125976562,0.014424324035644531,0.3138128,-2.1966896,10.8265416
0.0009317398071289062,0.015356779098510742,0.3138128,-1.0983448,9.414383999999998
0.0009472370147705078,0.01630568504333496,-2.0397832,-2.9812215999999996,11.1403544
0.0009653568267822266,0.017272472381591797,0.5491724,-4.158019599999999,11.2972608
0.0016524791717529297,0.018927812576293945,0.3138128,-2.1182364,10.6696352
0.0009975433349609375,0.019927024841308594,-1.8828768,2.1966896,11.532620399999999
0.0009336471557617188,0.02086186408996582,0.0,0.3138128,9.9635564
0.0009331703186035156,0.021796226501464844,-0.2353596,-1.8828768,9.9635564
0.0009338855743408203,0.022731542587280273,0.4707192,-1.569064,9.649743599999999
0.0009317398071289062,0.023664236068725586,-1.6475172,-0.7060788,10.3558224
0.0009310245513916016,0.02459716796875,0.2353596,-1.2552512,7.609960399999999
0.0009291172027587891,0.02554798126220703,-0.7060788,1.8828768,10.0420096
0.0009298324584960938,0.026479005813598633,0.0,0.0,8.0806796
0.0009284019470214844,0.027408361434936523,-1.0198916,-0.1569064,11.846433199999998
0.0009281635284423828,0.028337955474853516,-1.4121576,-2.1182364,10.0420096
0.0009284019470214844,0.029267311096191406,0.0,0.2353596,8.9436648
0.0009300708770751953,0.030199050903320312,-1.0198916,2.5105024,9.414383999999998
0.0009284019470214844,0.031128644943237305,-2.1966896,1.2552512,11.2188076
0.0009341239929199219,0.032064199447631836,-1.4906107999999998,0.0,10.0420096
0.0009291172027587891,0.03299450874328613,0.3138128,0.0,8.394492399999999
0.0009276866912841797,0.03392314910888672,-0.1569064,0.0,12.8663248
0.0009274482727050781,0.034851789474487305,-0.392266,1.4906107999999998,12.2386992
0.0009288787841796875,0.0357816219329834,-2.0397832,4.707191999999999,7.5315072
0.0009298324584960938,0.0367124080657959,0.9414384,2.5105024,10.5127288
0.0009288787841796875,0.037642478942871094,-0.3138128,2.5105024,8.316039199999999
0.0009272098541259766,0.038570404052734375,-1.4906107999999998,3.7657536,10.0420096
0.0009298324584960938,0.03950142860412598,-1.96133,3.7657536,8.7083052
0.0009248256683349609,0.040427207946777344,-0.0784532,1.1767979999999998,9.3359308
0.0009243488311767578,0.04135251045227051,-1.4906107999999998,-1.3337044,10.3558224
0.0009233951568603516,0.04227709770202637,1.2552512,0.0,10.3558224
0.0009233951568603516,0.04320120811462402,1.2552512,1.7259703999999998,10.6696352
0.0009310245513916016,0.044133663177490234,-2.4320492,2.4320492,9.571290399999999
0.0009279251098632812,0.04506254196166992,0.0,1.2552512,10.591182
0.0009272098541259766,0.0459904670715332,0.0,1.2552512,9.2574776
0.0009272098541259766,0.04691886901855469,-1.8828768,-1.96133,11.924886399999998
0.0009279251098632812,0.04784727096557617,0.0,1.2552512,8.0806796
0.0009260177612304688,0.04877424240112305,0.3138128,0.0,10.983448000000001
0.0009381771087646484,0.0497133731842041,-0.7060788,-0.7060788,8.7867584
0.0009319782257080078,0.05064702033996582,-0.7060788,-2.3535959999999996,8.394492399999999
0.0009281635284423828,0.05157661437988281,1.4121576,-0.0784532,10.0420096
0.000926971435546875,0.052504539489746094,1.7259703999999998,-0.6276256,11.2188076
0.0009272098541259766,0.053432464599609375,-1.0198916,-2.7458620000000002,11.924886399999998
